Arnau Oller Selecció de la Familia 2009,"₩170,991",4.1,"['width: 15%; left: 63.2678%;', 'width: 15%; left: 39.2099%;', 'width: 15%; left: 10.4354%;', 'width: 15%; left: 38.7342%;']"
Willamette Valley Select Pinot Noir 2006,"₩158,962",4.1,"['width: 15%; left: 25.8662%;', 'width: 15%; left: 18.6093%;', 'width: 15%; left: 1.94879%;', 'width: 15%; left: 61.5069%;']"
Cabernet Sauvignon 2010,"₩150,000",4.1,"['width: 15%; left: 84.1123%;', 'width: 15%; left: 49.8524%;', 'width: 15%; left: 11.6563%;', 'width: 15%; left: 42.5316%;']"
Pinot Noir 2021,"₩35,206",4.1,"['width: 15%; left: 25.1935%;', 'width: 15%; left: 21.8932%;', 'width: 15%; left: 11.7926%;', 'width: 15%; left: 58.2051%;']"
Saint-Émilion Grand Cru 2011,"₩206,221",4.1,"['width: 15%; left: 58.7905%;', 'width: 15%; left: 55.7828%;', 'width: 15%; left: 8.05848%;', 'width: 15%; left: 52.5733%;']"
Chateau de Chassagne-Montrachet Rouge 2014,"₩120,000",4.1,"['width: 15%; left: 33.6632%;', 'width: 15%; left: 25.7002%;', 'width: 15%; left: 2.36635%;', 'width: 15%; left: 61.85%;']"
Clos de la Vieille Eglise Pomerol 2009,"₩27,926",4.1,"['width: 15%; left: 73.0996%;', 'width: 15%; left: 55.8434%;', 'width: 15%; left: 9.36317%;', 'width: 15%; left: 49.8963%;']"
Carmenère Limited Edition 2007,"₩33,941",4.1,"['width: 15%; left: 70.2751%;', 'width: 15%; left: 35.4657%;', 'width: 15%; left: 15.4786%;', 'width: 15%; left: 41.0082%;']"
La Mystèriale Santenay Premier Cru 2016,"₩133,184",4.1,"['width: 15%; left: 33.5711%;', 'width: 15%; left: 31.8015%;', 'width: 15%; left: 14.375%;', 'width: 15%; left: 65.8603%;']"
Saint-Émilion Grand Cru 2005,"₩160,000",4.1,"['width: 15%; left: 70.8793%;', 'width: 15%; left: 52.4386%;', 'width: 15%; left: 6.27414%;', 'width: 15%; left: 52.2046%;']"
Southern Tor Pinot Noir 2020,"₩32,749",4.1,"['width: 15%; left: 31.3465%;', 'width: 15%; left: 24.8689%;', 'width: 15%; left: 13.3591%;', 'width: 15%; left: 58.483%;']"
Reserva Syrah 2019,"₩90,000",4.1,"['width: 15%; left: 65.5293%;', 'width: 15%; left: 58.1658%;', 'width: 15%; left: 2.89487%;', 'width: 15%; left: 46.5188%;']"
Cabernet Sauvignon 2008,"₩200,000",4.1,"['width: 15%; left: 84.974%;', 'width: 15%; left: 51.0283%;', 'width: 15%; left: 6.96718%;', 'width: 15%; left: 53.0525%;']"
Cabernet Sauvignon 2010,"₩94,518",4.1,"['width: 15%; left: 70.2886%;', 'width: 15%; left: 55.91%;', 'width: 15%; left: 3.47286%;', 'width: 15%; left: 52.191%;']"
Ultra Cabernet Sauvignon 2004,"₩38,666",4.1,"['width: 15%; left: 67.8677%;', 'width: 15%; left: 58.0919%;', 'width: 15%; left: 12.6959%;', 'width: 15%; left: 42.6261%;']"
The Navigator 2018,"₩26,198",4.1,"['width: 15%; left: 65.3722%;', 'width: 15%; left: 50.3415%;', 'width: 15%; left: 13.7525%;', 'width: 15%; left: 59.0875%;']"
Reserve Cabernet Sauvignon - Merlot 2015,"₩67,144",4.1,"['width: 15%; left: 62.4386%;', 'width: 15%; left: 49.8798%;', 'width: 15%; left: 11.4856%;', 'width: 15%; left: 60.711%;']"
Reserva 2003,"₩40,815",4.1,"['width: 15%; left: 65.5666%;', 'width: 15%; left: 62.4443%;', 'width: 15%; left: 10.2%;', 'width: 15%; left: 61.409%;']"
Il Liris Rouge 2017,"₩250,000",4.1,[]
Saint-Émilion Grand Cru 2001,"₩55,851",4.1,"['width: 15%; left: 69.9647%;', 'width: 15%; left: 54.2208%;', 'width: 15%; left: 1.06272%;', 'width: 15%; left: 51.5248%;']"
Évoque Reserve 2016,"₩77,790",4.1,"['width: 15%; left: 55.4462%;', 'width: 15%; left: 37.1715%;', 'width: 15%; left: 0px;', 'width: 15%; left: 37.7602%;']"
Red 2019,"₩36,844",4.1,"['width: 15%; left: 67.7307%;', 'width: 15%; left: 53.2637%;', 'width: 15%; left: 10.2527%;', 'width: 15%; left: 62.6739%;']"
Print Shiraz 2001,"₩79,481",4.1,"['width: 15%; left: 81.4584%;', 'width: 15%; left: 43.3745%;', 'width: 15%; left: 21.8277%;', 'width: 15%; left: 38.8072%;']"
Rosso Veneto 2014,"₩80,000",4.0,"['width: 15%; left: 67.1572%;', 'width: 15%; left: 35.3416%;', 'width: 15%; left: 20.7148%;', 'width: 15%; left: 22.7643%;']"
Rosso Veneto 2016,"₩80,000",4.0,"['width: 15%; left: 67.1572%;', 'width: 15%; left: 35.3416%;', 'width: 15%; left: 20.7148%;', 'width: 15%; left: 22.7643%;']"
Ribera del Duero 2011,"₩70,888",4.0,"['width: 15%; left: 64.9999%;', 'width: 15%; left: 54.5357%;', 'width: 15%; left: 10.6677%;', 'width: 15%; left: 60.6257%;']"
Rosso Veneto 2017,"₩80,000",4.0,"['width: 15%; left: 67.1572%;', 'width: 15%; left: 35.3416%;', 'width: 15%; left: 20.7148%;', 'width: 15%; left: 22.7643%;']"
Villa Antinori Chianti Classico Riserva 2011,"₩60,000",4.0,"['width: 15%; left: 48.7991%;', 'width: 15%; left: 55.8277%;', 'width: 15%; left: 5.77397%;', 'width: 15%; left: 62.7586%;']"
Rosso Veneto 2018,"₩80,000",4.0,"['width: 15%; left: 67.1572%;', 'width: 15%; left: 35.3416%;', 'width: 15%; left: 20.7148%;', 'width: 15%; left: 22.7643%;']"
Signature Malbec 2016,"₩60,148",4.0,"['width: 15%; left: 63.971%;', 'width: 15%; left: 31.8928%;', 'width: 15%; left: 21.7942%;', 'width: 15%; left: 36.5625%;']"
Malbec 2014,"₩46,400",4.0,"['width: 15%; left: 63.3999%;', 'width: 15%; left: 31.8639%;', 'width: 15%; left: 20.455%;', 'width: 15%; left: 35.7672%;']"
La Petite Grace Pinot Noir 2018,"₩80,000",4.0,"['width: 15%; left: 47.9901%;', 'width: 15%; left: 18.6145%;', 'width: 15%; left: 11.1375%;', 'width: 15%; left: 52.1599%;']"
Unánime Gran Vino Tinto 2012,"₩120,000",4.0,"['width: 15%; left: 85%;', 'width: 15%; left: 55.6028%;', 'width: 15%; left: 6.05532%;', 'width: 15%; left: 64.558%;']"
Crianza Tinto 2009,"₩55,851",4.0,"['width: 15%; left: 64.2277%;', 'width: 15%; left: 54.3329%;', 'width: 15%; left: 12.5413%;', 'width: 15%; left: 59.5615%;']"
Narassa 2017,"₩45,000",4.0,"['width: 15%; left: 67.1524%;', 'width: 15%; left: 51.883%;', 'width: 15%; left: 14.1837%;', 'width: 15%; left: 58.9358%;']"
Narassa 2014,"₩45,000",4.0,"['width: 15%; left: 67.1524%;', 'width: 15%; left: 51.883%;', 'width: 15%; left: 14.1837%;', 'width: 15%; left: 58.9358%;']"
Merlot 2015,"₩120,000",4.0,"['width: 15%; left: 66.4605%;', 'width: 15%; left: 20.6074%;', 'width: 15%; left: 15.2225%;', 'width: 15%; left: 10.5747%;']"
Unánime Signature Cabernet Sauvignon 2017,"₩180,000",4.0,"['width: 15%; left: 67.7144%;', 'width: 15%; left: 57.6341%;', 'width: 15%; left: 0.673962%;', 'width: 15%; left: 45.2048%;']"
Campo di Sasso Insoglio del Cinghiale 2010,"₩62,296",4.0,"['width: 15%; left: 50.7271%;', 'width: 15%; left: 41.3627%;', 'width: 15%; left: 10.8636%;', 'width: 15%; left: 44.661%;']"
Rioja Gran Reserva 2001,"₩68,740",4.0,"['width: 15%; left: 66.363%;', 'width: 15%; left: 62.9234%;', 'width: 15%; left: 7.76905%;', 'width: 15%; left: 60.6324%;']"
La Petite Grace Pinot Noir 2016,"₩80,000",4.0,"['width: 15%; left: 47.9901%;', 'width: 15%; left: 18.6145%;', 'width: 15%; left: 11.1375%;', 'width: 15%; left: 52.1599%;']"
Barolo 2008,"₩150,000",4.0,"['width: 15%; left: 59.4065%;', 'width: 15%; left: 72.7111%;', 'width: 15%; left: 4.58666%;', 'width: 15%; left: 81.8675%;']"
Mercurey 2016,"₩140,000",4.0,"['width: 15%; left: 20.256%;', 'width: 15%; left: 20.6879%;', 'width: 15%; left: 1.18618%;', 'width: 15%; left: 64.1461%;']"
The Essence Of Oregon Pinot Noir 2019,"₩80,000",4.0,"['width: 15%; left: 23.1097%;', 'width: 15%; left: 21.0282%;', 'width: 15%; left: 5.55648%;', 'width: 15%; left: 63.2591%;']"
Mercurey 2014,"₩140,000",4.0,"['width: 15%; left: 20.256%;', 'width: 15%; left: 20.6879%;', 'width: 15%; left: 1.18618%;', 'width: 15%; left: 64.1461%;']"
Barolo 2007,"₩150,000",4.0,"['width: 15%; left: 59.4065%;', 'width: 15%; left: 72.7111%;', 'width: 15%; left: 4.58666%;', 'width: 15%; left: 81.8675%;']"
Unánime Gran Vino Tinto 2007,"₩120,000",4.0,"['width: 15%; left: 85%;', 'width: 15%; left: 55.6028%;', 'width: 15%; left: 6.05532%;', 'width: 15%; left: 64.558%;']"
Cabernet Sauvignon 2012,"₩200,000",4.0,"['width: 15%; left: 84.974%;', 'width: 15%; left: 51.0283%;', 'width: 15%; left: 6.96718%;', 'width: 15%; left: 53.0525%;']"
Poggio a'Frati Chianti Classico Riserva 2011,"₩70,888",4.0,"['width: 15%; left: 46.9496%;', 'width: 15%; left: 57.1879%;', 'width: 15%; left: 7.13534%;', 'width: 15%; left: 62.9901%;']"
Post Scriptum (de Chryseia) Douro 2009,"₩60,148",4.0,"['width: 15%; left: 79.5207%;', 'width: 15%; left: 55.6047%;', 'width: 15%; left: 13.9636%;', 'width: 15%; left: 43.107%;']"
Napa Valley Cabernet Sauvignon 2014,"₩60,000",4.0,"['width: 15%; left: 82.6733%;', 'width: 15%; left: 52.1574%;', 'width: 15%; left: 6.5181%;', 'width: 15%; left: 52.8133%;']"
Cabernet Sauvignon 2010,"₩200,000",4.0,"['width: 15%; left: 84.974%;', 'width: 15%; left: 51.0283%;', 'width: 15%; left: 6.96718%;', 'width: 15%; left: 53.0525%;']"
Barolo 2013,"₩59,000",4.0,"['width: 15%; left: 63.2356%;', 'width: 15%; left: 73.3814%;', 'width: 15%; left: 7.18763%;', 'width: 15%; left: 78.7773%;']"
Saint-Émilion Grand Cru 2015,"₩160,000",4.0,"['width: 15%; left: 70.8793%;', 'width: 15%; left: 52.4386%;', 'width: 15%; left: 6.27414%;', 'width: 15%; left: 52.2046%;']"
Authentique Côtes du Roussillon Rouge 2019,"₩35,000",4.0,"['width: 15%; left: 62.4573%;', 'width: 15%; left: 53.5849%;', 'width: 15%; left: 6.35634%;', 'width: 15%; left: 59.1162%;']"
Enamore 2008,"₩62,296",4.0,[]
Saint-Émilion Grand Cru 2017,"₩160,000",4.0,"['width: 15%; left: 70.8793%;', 'width: 15%; left: 52.4386%;', 'width: 15%; left: 6.27414%;', 'width: 15%; left: 52.2046%;']"
Reserva Rioja (Finca Ygay) 2001,"₩55,851",4.0,"['width: 15%; left: 63.8892%;', 'width: 15%; left: 59.3703%;', 'width: 15%; left: 9.28111%;', 'width: 15%; left: 60.1709%;']"
Grand Reserve Cabernet Sauvignon 2009,"₩176,000",4.0,"['width: 15%; left: 85%;', 'width: 15%; left: 53.3434%;', 'width: 15%; left: 5.61595%;', 'width: 15%; left: 43.5499%;']"
Bin 8 Cabernet - Shiraz 2003,"₩42,533",4.0,"['width: 15%; left: 85%;', 'width: 15%; left: 47.289%;', 'width: 15%; left: 10.1813%;', 'width: 15%; left: 43.5111%;']"
Riva Ranch Pinot Noir 2016,"₩70,888",4.0,"['width: 15%; left: 44.3545%;', 'width: 15%; left: 21.1567%;', 'width: 15%; left: 8.37688%;', 'width: 15%; left: 53.7815%;']"
HRB Cabernet Sauvignon 2016,"₩90,000",4.0,"['width: 15%; left: 69.4754%;', 'width: 15%; left: 53.5771%;', 'width: 15%; left: 7.12224%;', 'width: 15%; left: 51.6711%;']"
Reserva Syrah 2014,"₩90,000",4.0,"['width: 15%; left: 65.5293%;', 'width: 15%; left: 58.1658%;', 'width: 15%; left: 2.89487%;', 'width: 15%; left: 46.5188%;']"
Il Vero Siciliano 2016,"₩100,000",4.0,"['width: 15%; left: 77.8579%;', 'width: 15%; left: 36.6541%;', 'width: 15%; left: 42.449%;', 'width: 15%; left: 27.8432%;']"
Red Blend 2018,"₩50,000",4.0,"['width: 15%; left: 85%;', 'width: 15%; left: 51.3432%;', 'width: 15%; left: 5.94389%;', 'width: 15%; left: 60.0068%;']"
The Party Malbec 2019,"₩50,000",4.0,"['width: 15%; left: 57.3473%;', 'width: 15%; left: 29.7752%;', 'width: 15%; left: 23.1312%;', 'width: 15%; left: 43.0996%;']"
Napa Valley Cabernet Sauvignon 2015,"₩60,000",4.0,"['width: 15%; left: 82.6733%;', 'width: 15%; left: 52.1574%;', 'width: 15%; left: 6.5181%;', 'width: 15%; left: 52.8133%;']"
Reserve Pinot Noir 2013,"₩173,999",4.0,"['width: 15%; left: 42.5788%;', 'width: 15%; left: 23.808%;', 'width: 15%; left: 8.94008%;', 'width: 15%; left: 56.6533%;']"
Rosso Veneto 2011,"₩80,000",4.0,"['width: 15%; left: 67.1572%;', 'width: 15%; left: 35.3416%;', 'width: 15%; left: 20.7148%;', 'width: 15%; left: 22.7643%;']"
Stielle Gran Selezione Chianti Classico 2011,"₩103,970",4.0,"['width: 15%; left: 48.0822%;', 'width: 15%; left: 60.2458%;', 'width: 15%; left: 8.9859%;', 'width: 15%; left: 62.6779%;']"
Lazuli Cabernet Sauvignon 2005,"₩70,888",4.0,"['width: 15%; left: 67.4352%;', 'width: 15%; left: 47.261%;', 'width: 15%; left: 12.3156%;', 'width: 15%; left: 45.6896%;']"
Saint-Émilion Grand Cru (Grand Cru Classé) 2011,"₩111,703",4.0,"['width: 15%; left: 72.6987%;', 'width: 15%; left: 57.1218%;', 'width: 15%; left: 7.72253%;', 'width: 15%; left: 51.5015%;']"
Villa Antinori Chianti Classico Riserva 2009,"₩60,000",4.0,"['width: 15%; left: 48.7991%;', 'width: 15%; left: 55.8277%;', 'width: 15%; left: 5.77397%;', 'width: 15%; left: 62.7586%;']"
Château La Croix des Moines Lalande-de-Pomerol 2016,"₩77,333",4.0,"['width: 15%; left: 65.7781%;', 'width: 15%; left: 39.492%;', 'width: 15%; left: 0px;', 'width: 15%; left: 46.6555%;']"
Ribera del Duero 2010,"₩150,000",4.0,"['width: 15%; left: 66.0102%;', 'width: 15%; left: 56.7022%;', 'width: 15%; left: 8.05123%;', 'width: 15%; left: 59.7289%;']"
CA2 Costa Carmenère 2011,"₩107,407",4.0,"['width: 15%; left: 70.9775%;', 'width: 15%; left: 39.0109%;', 'width: 15%; left: 11.4253%;', 'width: 15%; left: 46.2061%;']"
Lucente 2007,"₩150,000",4.0,"['width: 15%; left: 51.8667%;', 'width: 15%; left: 44.2683%;', 'width: 15%; left: 8.18243%;', 'width: 15%; left: 45.9956%;']"
La Mystèriale Châteauneuf-du-Pape 2015,"₩79,481",4.0,"['width: 15%; left: 82.5238%;', 'width: 15%; left: 45.5307%;', 'width: 15%; left: 2.30153%;', 'width: 15%; left: 46.7645%;']"
Sigillum Loliense Red 2011,"₩89,362",4.0,"['width: 15%; left: 59.4207%;', 'width: 15%; left: 65.0609%;', 'width: 15%; left: 3.54726%;', 'width: 15%; left: 75.2746%;']"
Cabernet Sauvignon (Batch No. 1 & 3) 2011,"₩100,000",4.0,"['width: 15%; left: 76.1701%;', 'width: 15%; left: 49.3686%;', 'width: 15%; left: 15.6841%;', 'width: 15%; left: 47.9672%;']"
Cabernet Sauvignon (Batch No. 1 & 3) 2010,"₩100,000",4.0,"['width: 15%; left: 76.1701%;', 'width: 15%; left: 49.3686%;', 'width: 15%; left: 15.6841%;', 'width: 15%; left: 47.9672%;']"
1 Uno Primitivo di Manduria 2014,"₩100,000",4.0,"['width: 15%; left: 66.9438%;', 'width: 15%; left: 23.125%;', 'width: 15%; left: 42.4791%;', 'width: 15%; left: 15.1371%;']"
Bin 128 Shiraz 2003,"₩77,333",4.0,"['width: 15%; left: 82.1389%;', 'width: 15%; left: 46.1974%;', 'width: 15%; left: 20.5025%;', 'width: 15%; left: 44.2514%;']"
Wallace (Shiraz - Grenache) 2006,"₩42,963",4.0,"['width: 15%; left: 85%;', 'width: 15%; left: 48.2274%;', 'width: 15%; left: 13.9229%;', 'width: 15%; left: 44.474%;']"
Moppa Shiraz 2015,"₩79,481",4.0,"['width: 15%; left: 85%;', 'width: 15%; left: 43.521%;', 'width: 15%; left: 21.3941%;', 'width: 15%; left: 41.8565%;']"
Unánime Gran Vino Tinto 2006,"₩120,000",4.0,"['width: 15%; left: 85%;', 'width: 15%; left: 55.6028%;', 'width: 15%; left: 6.05532%;', 'width: 15%; left: 64.558%;']"
Napa Valley Cabernet Sauvignon 2012,"₩60,000",4.0,"['width: 15%; left: 82.6733%;', 'width: 15%; left: 52.1574%;', 'width: 15%; left: 6.5181%;', 'width: 15%; left: 52.8133%;']"
El Alto Parcel Malbec 2011,"₩154,666",4.0,"['width: 15%; left: 62.5696%;', 'width: 15%; left: 32.1708%;', 'width: 15%; left: 21.6961%;', 'width: 15%; left: 39.9627%;']"
Amore e Follia 2014,"₩100,000",4.0,"['width: 15%; left: 50.8071%;', 'width: 15%; left: 43.67%;', 'width: 15%; left: 10.1012%;', 'width: 15%; left: 46.9873%;']"
Villa Antinori Chianti Classico Riserva 2007,"₩60,000",4.0,"['width: 15%; left: 48.7991%;', 'width: 15%; left: 55.8277%;', 'width: 15%; left: 5.77397%;', 'width: 15%; left: 62.7586%;']"
Pinot Noir 2015,"₩90,000",4.0,"['width: 15%; left: 44.425%;', 'width: 15%; left: 14.0328%;', 'width: 15%; left: 13.2114%;', 'width: 15%; left: 52.5276%;']"
Classique 2002,"₩47,259",4.0,"['width: 15%; left: 64.7578%;', 'width: 15%; left: 49.2601%;', 'width: 15%; left: 7.50608%;', 'width: 15%; left: 60.1207%;']"
Gigondas 2016,"₩80,000",4.0,"['width: 15%; left: 67.6504%;', 'width: 15%; left: 47.1604%;', 'width: 15%; left: 5.0996%;', 'width: 15%; left: 50.4719%;']"
Napa Valley Cabernet Sauvignon 2004,"₩72,177",4.0,"['width: 15%; left: 85%;', 'width: 15%; left: 52.0192%;', 'width: 15%; left: 9.26593%;', 'width: 15%; left: 52.644%;']"
Reserva Syrah 2008,"₩90,000",4.0,"['width: 15%; left: 65.5293%;', 'width: 15%; left: 58.1658%;', 'width: 15%; left: 2.89487%;', 'width: 15%; left: 46.5188%;']"
ONA (Special Reserve) Syrah 2015,"₩51,555",4.0,"['width: 15%; left: 85%;', 'width: 15%; left: 40.6806%;', 'width: 15%; left: 4.83537%;', 'width: 15%; left: 23.9123%;']"
Barolo Cascina Nuova 2006,"₩120,296",4.0,"['width: 15%; left: 62.2514%;', 'width: 15%; left: 76.1506%;', 'width: 15%; left: 5.22941%;', 'width: 15%; left: 84.2526%;']"
Bannockburn Vineyard Pinot Noir 2015,"₩60,593",4.0,"['width: 15%; left: 26.1933%;', 'width: 15%; left: 24.2458%;', 'width: 15%; left: 10.9433%;', 'width: 15%; left: 61.2281%;']"
Red Blend 2019,"₩50,000",4.0,"['width: 15%; left: 85%;', 'width: 15%; left: 51.3432%;', 'width: 15%; left: 5.94389%;', 'width: 15%; left: 60.0068%;']"
Jánoshegyi Kékfrankos 2011,"₩89,362",4.0,[]
Pinot Noir 2014,"₩90,000",4.0,"['width: 15%; left: 44.425%;', 'width: 15%; left: 14.0328%;', 'width: 15%; left: 13.2114%;', 'width: 15%; left: 52.5276%;']"
Reserva Rioja 1999,"₩55,851",4.0,"['width: 15%; left: 63.5418%;', 'width: 15%; left: 59.9182%;', 'width: 15%; left: 7.65054%;', 'width: 15%; left: 59.9265%;']"
First Growth 2001,"₩107,407",4.0,"['width: 15%; left: 75.8106%;', 'width: 15%; left: 53.5612%;', 'width: 15%; left: 10.6277%;', 'width: 15%; left: 56.3925%;']"
Monthélie Premier Cru Les Duresses 2011,"₩96,666",4.0,"['width: 15%; left: 34.4466%;', 'width: 15%; left: 22.7108%;', 'width: 15%; left: 2.54966%;', 'width: 15%; left: 63.4634%;']"
O.P.C Proprietary Red 2008,"₩200,000",4.0,"['width: 15%; left: 85%;', 'width: 15%; left: 51.1319%;', 'width: 15%; left: 7.4185%;', 'width: 15%; left: 63.4857%;']"
Campo Ai Sassi Rosso di Montalcino 2004,"₩54,992",4.0,"['width: 15%; left: 43.6212%;', 'width: 15%; left: 42.5265%;', 'width: 15%; left: 5.53844%;', 'width: 15%; left: 48.5891%;']"
Spiga Ribera del Duero 2004,"₩64,444",4.0,"['width: 15%; left: 65.4178%;', 'width: 15%; left: 53.3881%;', 'width: 15%; left: 6.64111%;', 'width: 15%; left: 61.7114%;']"
Modus Toscana 2000,"₩90,222",4.0,"['width: 15%; left: 51.9499%;', 'width: 15%; left: 42.8642%;', 'width: 15%; left: 6.21626%;', 'width: 15%; left: 44.9939%;']"
Shiraz Golden Triangle 2004,"₩41,244",4.0,"['width: 15%; left: 76.626%;', 'width: 15%; left: 43.5444%;', 'width: 15%; left: 12.4264%;', 'width: 15%; left: 47.3982%;']"
Rosso Veneto 2010,"₩80,000",4.0,"['width: 15%; left: 67.1572%;', 'width: 15%; left: 35.3416%;', 'width: 15%; left: 20.7148%;', 'width: 15%; left: 22.7643%;']"
Garnatxa Hisenda Miret 2008,"₩107,407",4.0,"['width: 15%; left: 79.7978%;', 'width: 15%; left: 40.7882%;', 'width: 15%; left: 14.0077%;', 'width: 15%; left: 45.5775%;']"
Sonoma Coast Pinot Noir 2013,"₩60,000",4.0,"['width: 15%; left: 39.4472%;', 'width: 15%; left: 21.496%;', 'width: 15%; left: 7.3177%;', 'width: 15%; left: 52.086%;']"
Secastilla 2004,"₩68,740",4.0,"['width: 15%; left: 82.1312%;', 'width: 15%; left: 41.2663%;', 'width: 15%; left: 22.1593%;', 'width: 15%; left: 48.1023%;']"
Titan Shiraz 2010,"₩85,925",4.0,"['width: 15%; left: 85%;', 'width: 15%; left: 47.2543%;', 'width: 15%; left: 15.0513%;', 'width: 15%; left: 46.3268%;']"
Rouge 2015,"₩51,555",4.0,"['width: 15%; left: 65.9627%;', 'width: 15%; left: 42.1667%;', 'width: 15%; left: 11.5431%;', 'width: 15%; left: 39.5488%;']"
PF Shiraz 2020,"₩120,000",4.0,"['width: 15%; left: 78.1953%;', 'width: 15%; left: 46.1715%;', 'width: 15%; left: 22.9544%;', 'width: 15%; left: 43.1404%;']"
Chateau de Chassagne-Montrachet Rouge 2013,"₩120,000",4.0,"['width: 15%; left: 33.6632%;', 'width: 15%; left: 25.7002%;', 'width: 15%; left: 2.36635%;', 'width: 15%; left: 61.85%;']"
Rob & Les Shiraz 2015,"₩75,000",4.0,"['width: 15%; left: 84.8789%;', 'width: 15%; left: 39.9296%;', 'width: 15%; left: 21.6838%;', 'width: 15%; left: 40.5364%;']"
Authentique Bordeaux Supérieur 2016,"₩39,000",4.0,"['width: 15%; left: 67.75%;', 'width: 15%; left: 74.2857%;', 'width: 15%; left: 0px;', 'width: 15%; left: 68.3036%;']"
Reserve Syrah 2019,"₩58,955",4.0,"['width: 15%; left: 63.2009%;', 'width: 15%; left: 58.5476%;', 'width: 15%; left: 6.38402%;', 'width: 15%; left: 54.9136%;']"
Pinot Noir 2017,"₩44,214",4.0,"['width: 15%; left: 27.5587%;', 'width: 15%; left: 19.1661%;', 'width: 15%; left: 8.01361%;', 'width: 15%; left: 58.6939%;']"
Gevrey-Chambertin 2017,"₩118,147",4.0,"['width: 15%; left: 37.6137%;', 'width: 15%; left: 30.265%;', 'width: 15%; left: 9.99146%;', 'width: 15%; left: 75.6692%;']"
Private Bin R121 Shiraz 2002,"₩46,400",4.0,"['width: 15%; left: 70.4026%;', 'width: 15%; left: 43.0601%;', 'width: 15%; left: 11.526%;', 'width: 15%; left: 56.0714%;']"
Shiraz - Mataro 2018,"₩80,000",4.0,"['width: 15%; left: 85%;', 'width: 15%; left: 47.9558%;', 'width: 15%; left: 6.23831%;', 'width: 15%; left: 45.9645%;']"
William's Vineyard Pinot Noir 2017,"₩53,222",4.0,"['width: 15%; left: 23.1544%;', 'width: 15%; left: 22.1135%;', 'width: 15%; left: 8.56076%;', 'width: 15%; left: 57.9382%;']"
Shiraz - Mataro 2015,"₩80,000",4.0,"['width: 15%; left: 85%;', 'width: 15%; left: 47.9558%;', 'width: 15%; left: 6.23831%;', 'width: 15%; left: 45.9645%;']"
Print Shiraz 2002,"₩79,481",4.0,"['width: 15%; left: 81.4584%;', 'width: 15%; left: 43.3745%;', 'width: 15%; left: 21.8277%;', 'width: 15%; left: 38.8072%;']"
Reserve Pinot Noir 2019,"₩58,955",4.0,"['width: 15%; left: 22.6465%;', 'width: 15%; left: 26.6097%;', 'width: 15%; left: 3.63487%;', 'width: 15%; left: 67.1063%;']"
Molin Vecchio 1999,"₩140,918",4.0,"['width: 15%; left: 47.3892%;', 'width: 15%; left: 43.5532%;', 'width: 15%; left: 6.555%;', 'width: 15%; left: 42.3969%;']"
Unánime Gran Vino Tinto 2008,"₩120,000",4.0,"['width: 15%; left: 85%;', 'width: 15%; left: 55.6028%;', 'width: 15%; left: 6.05532%;', 'width: 15%; left: 64.558%;']"
Ars memoria 2008,"₩118,147",4.0,"['width: 15%; left: 85%;', 'width: 15%; left: 57.5337%;', 'width: 15%; left: 3.76627%;', 'width: 15%; left: 48.4512%;']"
Pasión 2013,"₩25,778",4.0,"['width: 15%; left: 85%;', 'width: 15%; left: 46.8861%;', 'width: 15%; left: 8.19265%;', 'width: 15%; left: 45.7488%;']"
Grand Reserve Cabernet Sauvignon 2004,"₩176,000",4.0,"['width: 15%; left: 85%;', 'width: 15%; left: 53.3434%;', 'width: 15%; left: 5.61595%;', 'width: 15%; left: 43.5499%;']"
Écluse Reserve 2016,"₩90,074",4.0,"['width: 15%; left: 64.4691%;', 'width: 15%; left: 56.9204%;', 'width: 15%; left: 5.42369%;', 'width: 15%; left: 65.5901%;']"
Haut-Médoc 2013,"₩42,103",4.0,"['width: 15%; left: 74.0747%;', 'width: 15%; left: 69.9858%;', 'width: 15%; left: 8.3887%;', 'width: 15%; left: 62.3439%;']"
Moutere Pinot Noir 2019,"₩51,585",4.0,"['width: 15%; left: 26.5693%;', 'width: 15%; left: 26.2092%;', 'width: 15%; left: 10.8627%;', 'width: 15%; left: 61.1065%;']"
Malbec 2013,"₩46,400",3.9,"['width: 15%; left: 63.3999%;', 'width: 15%; left: 31.8639%;', 'width: 15%; left: 20.455%;', 'width: 15%; left: 35.7672%;']"
Pèppoli Chianti Classico 2016,"₩60,000",3.9,"['width: 15%; left: 44.4364%;', 'width: 15%; left: 55.039%;', 'width: 15%; left: 4.53396%;', 'width: 15%; left: 62.242%;']"
Villa Antinori Chianti Classico Riserva 2013,"₩60,000",3.9,"['width: 15%; left: 48.7991%;', 'width: 15%; left: 55.8277%;', 'width: 15%; left: 5.77397%;', 'width: 15%; left: 62.7586%;']"
Bastide Miraflors Vieilles Vignes Syrah - Grenache 2015,"₩32,000",3.9,"['width: 15%; left: 65.3131%;', 'width: 15%; left: 53.0458%;', 'width: 15%; left: 6.86851%;', 'width: 15%; left: 62.2797%;']"
Villa Antinori Chianti Classico Riserva 2012,"₩60,000",3.9,"['width: 15%; left: 48.7991%;', 'width: 15%; left: 55.8277%;', 'width: 15%; left: 5.77397%;', 'width: 15%; left: 62.7586%;']"
Rioja Reserva 2014,"₩55,851",3.9,"['width: 15%; left: 65.5141%;', 'width: 15%; left: 64.1663%;', 'width: 15%; left: 7.21924%;', 'width: 15%; left: 61.9401%;']"
